restaurant_name,restaurant_url,review_url_location,review_page_number,star_rating,review_lang,review_date,review_text,word_count,char_count,reviewer_name,reviewer_location,reviewer_friend_count,reviewer_review_count,reviewer_photo_count,reviewer_has_profile_image
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,2,5.0,en,9/24/2022,"This place is a unique dive. It's clean, spacious, and ready for you and/or your group to enjoy it. $3 pints for most beers, $1 IPA deals, and $3 8oz specialties make for an EASY decision. Fun 'barcade' in the back offers a niche selection of novelty items to be enjoyed.You are able to bring in your own catering/deliver food to the bar for your event, and I imagine you just have to ask Neil if that's okay! Neil is, presumable, the drunk uncle for which this bar is named, and Neil is a great character: charismatic, welcoming, and passionate about his bar.If you're looking for your next favorite bar, look no further than The Drunk Uncle!",117,643,Cole M.,"Milwaukee, WI",0,2,0,0
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,2,5.0,en,7/11/2022,"EXCELLENT selection to choose from WOW. Seriously fun bar with great staff, fun games at the bar and kept this girl smiling and safe. I had a blast there and will definitely be back!",34,182,Amanda P.,"Hiawatha, Minneapolis, MN",0,2,0,0
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,2,5.0,en,4/8/2022,These guys keep bringing it. Today they did a 28 tap line party with LakeFront brewery.  That's crazy.  They told be this is officially the biggest party the brewery has ever put together and I believe it.,37,205,Neal S.,"New Berlin, WI",54,135,13,1
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,2,5.0,en,"1/31/2020
            





Updated review",Tkstsj5si5iwtwiekgdykso5ydktkstsitsitdkditgxkdgjzj­txjgzturusististsitstifsuid statute hz xposed useless usually dylkydykddoyyldfly,7,131,Hhg H.,"Jackson Park, Milwaukee, WI",0,5,0,0
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,3,5.0,en,12/12/2019,"This is a great bar with an extensive selection of beers on tap for extraordinary prices. $1 IPA Saturdays are great! Plus, this is the only bar I know of cool enough to show AEW PPVs. The only complaint is that sometimes they could use an extra bartender due to the crowd. I bought a Jim Cornette action figure and a pack of Yo MTV Raps out of a vending machine here, and that's worth a 5 star rating.",79,402,Richard L.,"Milwaukee, WI",0,6,4,1
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,3,5.0,en,10/16/2019,Awesome place to hangout. They have tons of great beers and they play wrestling on the flat screens. Such a fun bar!,22,116,Ryan K.,"Milwaukee, WI",0,3,0,0
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,3,5.0,en,10/13/2019,"A must go...where else are you going to go that's got some amazing beers for $3. No joke, 3 bucks! Neal and his staff were very welcoming and my friends and I were able to enjoy some beers and shuffle board. Looking forward to going back again. Thanks for the good night Drunk Uncle, we'll see again soon!",58,305,Mark K.,"Muskego, WI",0,5,11,1
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,3,5.0,en,8/16/2019,"Randomly stopped in at Drunk Uncle, I've never been there and lived in the area for about 5 year. Awesome selection of beers on tap! Neal, the owner, is very personable and is quick to recommend beer when you are undecided. You also can never go wrong with 48 tap lines that are $3 taps every day!",57,297,Libby H.,"Oak Creek, WI",0,1,0,1
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,3,5.0,en,11/11/2017,Yo. This place is legitness. Good drinks. Good service. Good people. Bartender was chill. I'm in town for my second weekend in a row. This bar beats anything on Water Street hands down.,33,185,Austin G.,"La Crosse, WI",5,2,0,1
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,3,5.0,en,11/11/2017,"Neal the owner was amazing. Brought a work group out and was not disappointed in the least. The beer was cold, the prices were great, and the conversation was great!!!",30,167,David M.,"West Allis, WI",37,2,0,1
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,3,5.0,en,11/11/2017,Great bar!  Fun atmosphere and good place to hang out with friends at! Neil does a great job of taking care of everyone in the bar and giving great customer satisfaction.  Awesome music and fun loving people in there the entire time. Best bar in Milwaukee!,46,256,Scott M.,"West Allis, WI",36,2,0,1
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,3,5.0,en,11/2/2017,"There isn't enough good things to say about this bar. First and foremost the prices are incredibly cheap and free beer during packer games. The owner is a super cool guy that enjoys wrestling and will most likely buy you a shot or a beer if it's your first time there. Great artwork, clean beer lines, and the bathrooms smell good. It doesn't really seem like this Bar belongs in West Allis but I'm glad that it is!!! Also there are always movie deals where you pay $20 to get a ride to and from a movie with food and beer included for a private screening.",106,556,Justin B.,"Fair Park, Milwaukee, WI",254,6,0,0
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,3,5.0,en,3/15/2017,What a great surprise. This place has a very friendly atmosphere. It's pretty simple a corner bar that has been upgraded. The selection was good and the tap beer is on a constant rotation. The bar tender who I later discovered was the owner explained how he goes about rotating the beers. He also has shuffleboard and pinball machines adding an old school touch. Overall I will definitely return. Thanks for a friendly simple night out.,76,436,Joe S.,"Milwaukee, WI",0,1,0,0
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,3,5.0,en,3/15/2017,"Awesome drink specials, good service. The best corner bar in the metroplex. Has great microbrews on tap and they always rotate. Not enough good things to say. Highly recommend.",29,176,Timothy N.,"West Allis, WI",1,1,0,0
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,4,5.0,en,3/5/2017,"Always a good experience here! Nice local bar close to my place. Would recommend to anyone. I mean, it was a bit slow earlier and I got drunk and watched Star Wars! Bartenders are awesome!",35,188,Daniel J.,"New Berlin, WI",183,23,1,0
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,4,5.0,en,12/20/2016,"I just stopped in last Friday, and they had a huge selection of $2 craft beers, great music, and a great atmosphere. Definitely my new favorite bar in West Allis.",30,162,Mario C.,"West Allis, WI",201,3,2,1
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,4,5.0,en,11/19/2016,"Favorite bar in Stallis!  My husband and I have been coming here for a while now.  Relaxed atmosphere, GREAT beer selection, and friendly people.  Owner and bartenders are attentive and down to earth.  Always a good time, whether there's 4 or 40 people in the bar.  Check out the monthly beer tastings too!",53,306,Sharon P.,"Milwaukee, WI",0,1,0,0
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,4,5.0,en,10/22/2016,"Neil,Is a amazing bartender. The best beer prices for a micro beer.. They are very cheap. Sunday funday specials rock!!! I highly recommend.. It is a great corner bar :)",30,169,Sarah S.,"Milwaukee, WI",0,1,0,0
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,4,5.0,en,9/4/2016,"So much fun! Neal; the actual Drunk Uncle,  has an awesome selection of beer.  He does bus trips for haunted houses, pro wrestling, movies and sporting events. You name it Neal will entertain the idea. He is an awesome dude and is hard working. Once you visit, you are a regular. Support local businesses and come and drink some great beer!!!",61,342,Jennifer H.,"Milwaukee, WI",0,1,0,0
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,4,5.0,en,9/4/2016,"This tavern by far is the most relaxing and friendly class filled establishment in west Allis. I have frequented taverns all around the country and this by far stands ""TOP DOG"" against the rest. The owner and the patrons welcome you with open arms and please be ready to be either left alone or very close family. The choice is yours! Much love The Drunk Uncle!",66,361,Vincent R M.,"Watertown, WI",3,2,1,1
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,4,5.0,en,7/1/2016,"Neil is the man.  This is the perfect townie bar for the out of towner. Immediately walking in we were greeted and given a stool.  Great beer, great people, open to all!",32,169,Cody J.,"Minneapolis, MN",0,2,0,1
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,4,5.0,en,6/8/2016,Cool placeBright and clean.The bartender and the patrons were a lot of fun.We'll definitely be back.,16,100,Steven K.,"Mukwonago, WI",0,3,0,0
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,4,5.0,en,6/2/2016,"This is not your average West Allis corner bar. Very bright and clean inside.The patrons we met were a lot of fun,  Bartender was great. We'll definitely go back.",29,162,Stacey L.,"Muskego, WI",0,5,0,0
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,4,5.0,en,2/21/2016,"What an unexpected beer and liquor selection. Sunday open to close its $2 for everything, yep, EVERYTHING! Super friendly staff and shuffleboard seal the deal.",25,159,Amy T.,"Minneapolis, MN",219,1,0,1
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,5,5.0,en,1/4/2016,"Went to DU's for a Packer game and it was the most amazing experience ever.  $2 everything and free Papa John's pizza during the game.  The two staff (one of which may have been the owner) were great.  Tap selection consisted mostly of Lakefront Brewery beer, aka the water of the Gods.   Overall, my friends and I have a blast.",60,328,Andy C.,"Milwaukee, WI",0,3,0,0
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,5,5.0,en,12/23/2015,"Super friendly, relevant music on a Wednesday and I got a free shot my 2nd time here after getting chatty with a bartender. I like it here. No one goes to West Allis to club. This place is perfect for me!  cute girls and beards everywhere!!",46,240,Jamie M.,"West Allis, WI",5,2,1,1
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,5,5.0,en,11/21/2015,Fun bar with reasonable prices and fantastic bartenders...Sunday funday everything is 2$....even top shelf...,14,109,Kristen Z.,"Milwaukee, WI",75,4,0,0
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,5,5.0,en,11/11/2015,"Awesome bar. Owner Neil is a great dude, and very generous. Free pizza for wrestling pay per views!!",18,100,Alex G.,"Thiensville, WI",0,1,0,1
The Drunk Uncle,https://www.yelp.com/biz/the-drunk-uncle-west-allis,https://www.yelp.com/not_recommended_reviews/the-drunk-uncle-west-allis?not_recommended_start=0,5,5.0,en,3/26/2015,"To be a 6 year veteran of drinking locally in West Allis I can say hands down this is a very comfortable entertaining atmosphere with warm welcoming company. Drinks are poured correctly at very reasonable prices with amazing drink specials throughout the week. **including 20 dollars all you can drink top shelf included on Saturdays** to say that this is like any other West Allis bar would be a complete and utter insult. This is definitely a open arms bar that supports locals and passing through idividuals. This is an upper class bar with a welcoming blue collar feel. Everyone is created equal, regulars or new comers. Hope to see you here!",112,646,Brian H.,"Milwaukee, WI",226,7,1,1
